sample_id,question,technique,generated_answer,latency_sec,tokens,ground_truth,quality_score
28,Riwaj ke hisab se dadi ji ki death ke baad unka body kya kiya gaya tha? Humne unhe bed se uthaya aur riwaj ke mutabik zameen par leta kar laal kapde se dhak diya.,few_shot,ERROR,0.0,0,Riwaj ke hisab se dadi ji ki death ke baad unka body bed se uthakar zameen par laya gaya aur laal kapde se dhak diya gaya.,8.5
28,Riwaj ke hisab se dadi ji ki death ke baad unka body kya kiya gaya tha? Humne unhe bed se uthaya aur riwaj ke mutabik zameen par leta kar laal kapde se dhak diya.,chain_of_thought,ERROR,0.0,0,Riwaj ke hisab se dadi ji ki death ke baad unka body bed se uthakar zameen par laya gaya aur laal kapde se dhak diya gaya.,8.5
28,Riwaj ke hisab se dadi ji ki death ke baad unka body kya kiya gaya tha? Humne unhe bed se uthaya aur riwaj ke mutabik zameen par leta kar laal kapde se dhak diya.,structured_context,"{""answer"": ""Dadi ji ki death ke baad unka body prathmik roop se zameen par laal kapde se dhak kar dafan kiya ja sakta tha."", ""explanation"": ""Hindu samaj mein, jab kisi bade ki maut hoti hai, to unhein prathmik roop se zameen par dafan karne ka riwaj hai. Iske liye unke sharir ko bed se uthaya jaata hai aur riwaj ke mutabik zameen par leta kar laal kapde se dhak diya jaata hai.""}",12.552,257,Riwaj ke hisab se dadi ji ki death ke baad unka body bed se uthakar zameen par laya gaya aur laal kapde se dhak diya gaya.,8.5
28,Riwaj ke hisab se dadi ji ki death ke baad unka body kya kiya gaya tha? Humne unhe bed se uthaya aur riwaj ke mutabik zameen par leta kar laal kapde se dhak diya.,hierarchical_context,"Beta, aapne ek achha kaam kiya hai. Riwaj ke hisab se, jab kisi bade ke body ko bed se uthaya jata hai, to uske baad uske body ko zameen par le jana hota hai. Isse kaha jata hai ""Antyesti"" ya ""Antim Sanskar"".

Antyesti ke dauran, body ko zameen par le jaakar ek laal kapde se dhak diya jata hai, jo ek shaantipurn prakriya hai. Isse body ko shantikar dena hota hai aur unhein apne ghar wapas jana hota hai. Antyesti ke baad, family aur relatives body ko apne ghar le jaate hain aur uski aarthik aur b",5.54,768,Riwaj ke hisab se dadi ji ki death ke baad unka body bed se uthakar zameen par laya gaya aur laal kapde se dhak diya gaya.,8.5
28,Riwaj ke hisab se dadi ji ki death ke baad unka body kya kiya gaya tha? Humne unhe bed se uthaya aur riwaj ke mutabik zameen par leta kar laal kapde se dhak diya.,rag_style,Dadi ji ki death ke baad unka body zameen par leta kar laal kapde se dhak diya gaya tha.,6.221,157,Riwaj ke hisab se dadi ji ki death ke baad unka body bed se uthakar zameen par laya gaya aur laal kapde se dhak diya gaya.,8.5
28,Riwaj ke hisab se dadi ji ki death ke baad unka body kya kiya gaya tha? Humne unhe bed se uthaya aur riwaj ke mutabik zameen par leta kar laal kapde se dhak diya.,tree_of_thought,"Mujhe kam se kam teen tarah sochne ke vajah se pata chala hai:

1. **Aadmi ki marzi**: Agar dadi ji ne apne death ke samay apne body ko zameen par letne ki iccha koi baarish ki thi, to humein usse sunaana chaahiye. Agar unhone iske liye taiyaar kiya hua tha, to humein unki marzi ko samman karna chaahiye.

2. **Riwaj aur samaj**: Humne yeh socha ki riwaj ke mutabik zameen par leta kar laal kapde se dhak diya gaya hai. Isse yeh pata chalta hai ki humne samaj ki icchaon aur riwajon ko samman kiya h",1.802,485,Riwaj ke hisab se dadi ji ki death ke baad unka body bed se uthakar zameen par laya gaya aur laal kapde se dhak diya gaya.,2.0
28,Riwaj ke hisab se dadi ji ki death ke baad unka body kya kiya gaya tha? Humne unhe bed se uthaya aur riwaj ke mutabik zameen par leta kar laal kapde se dhak diya.,agentic_context,"Arre, dadi ji ki death ke baad unke body ke liye humne kya kiya tha? 

Step 1: Pehle to humne samajh liya ki question kya puchh raha hai. To yeh pata chala ki dadi ji ki death ke baad unke body ke liye kya kiya gaya tha.

Step 2: Ab humne apne pasandida knowledge ko yaad kiya. Humne yeh samajh liya ki Hindu dharm mein death ke baad body ko zameen par laga kar laal kapde se dhak diya jata hai. Isse body ko pure hone mein madad milti hai aur yeh ek purana Hindu riwaj hai.

Step 3: Ab humne accurat",5.65,363,Riwaj ke hisab se dadi ji ki death ke baad unka body bed se uthakar zameen par laya gaya aur laal kapde se dhak diya gaya.,8.5
29,"Sir, climate change ke bare mein batayein, yeh kya hota hai?",zero_shot,"Arre bhai, climate change toh ek bahut hi bada issue hai. Yeh ek prakriya hai jismein prithvi ki temperature badh rahi hai, aur yeh humare aas-paas ki paristhitiyon ko khatre mein daal rahi hai. Yeh hote hain kuch pramukh karan jo issey jodte hain:

1. **Gas emissions**: Hum hamesha se hi petrol, diesel, aur LPG jaisi gason ka upyog karte aaye hain, jo ki green house gases jaise CO2, methane, aur nitrous oxide jaise gases ko utpann karte hain. Ye gases prithvi ki atmosphere mein chhodte hain aur",1.93,480,"Climate change ek prakar ki process hai jo ki earth ke climate ko badal rahi hai. Ye process mein global warming, sea level rise, aur extreme weather events shamil hote hain, jo ki human activities ke karan ho rahe hain aur jinke karan earth ka climate badal raha hai.",8.5
29,"Sir, climate change ke bare mein batayein, yeh kya hota hai?",few_shot,"Bhai climate change ek bahut bada mudda hai. Isse kaha jaata hai ki climate change woh change hai jo hawa ke temperature mein aati hai. Isse paryavaran mein badlaav aata hai, jaise ki glacier melt hote hain, barf baaraft hota hai, aur logon ke liye zameen aur paani mein badlaav aata hai. Yeh sab climate change ke kaaran hota hai.",4.38,196,"Climate change ek prakar ki process hai jo ki earth ke climate ko badal rahi hai. Ye process mein global warming, sea level rise, aur extreme weather events shamil hote hain, jo ki human activities ke karan ho rahe hain aur jinke karan earth ka climate badal raha hai.",8.5
29,"Sir, climate change ke bare mein batayein, yeh kya hota hai?",chain_of_thought,"Arre, climate change ke bare mein batane ki zaroorat hai.

Sabse pehle, climate change ka matlab kya hota hai? Climate change ek vishay hai jismein prithvi ki thanda-garami mein bhut kiya jata hai. Yeh prithvi ki thanda-garami ko badalne se lagta hai, jisse prithvi ki temperature badh jati hai aur jalvayu parivartan hota hai.

Ab, climate change ke kya kaaran hain? Yeh kaaran hain:

1. Jhansi hua carbon dioxide: Hum logon ne apne ghar, gaadi, aur factory mein petrol aur diesel ka upyog kiya jata",2.638,771,"Climate change ek prakar ki process hai jo ki earth ke climate ko badal rahi hai. Ye process mein global warming, sea level rise, aur extreme weather events shamil hote hain, jo ki human activities ke karan ho rahe hain aur jinke karan earth ka climate badal raha hai.",8.5
29,"Sir, climate change ke bare mein batayein, yeh kya hota hai?",structured_context,"{""answer"": ""Climate change ek prakriyik badlaav hai jo prithvi ka temperature badhne aur jalvayu ke pattern mein parivartan lanaa shuru kar deta hai."", ""explanation"": ""Yeh prakriyik badlaav manav karyon ke kaaran hota hai, jaise ki garmigee gaason ke chhalane, vanaspati jalane, aur anya manav karyon se garmigee gaason ka chhaalna. Climate change ka parinaam jalvayu mein badlaav, sarovar aur nadiyon mein paani ki kami, aur anya prakritik aatmvaan prabhaav ho sakte hain.""}",6.6,243,"Climate change ek prakar ki process hai jo ki earth ke climate ko badal rahi hai. Ye process mein global warming, sea level rise, aur extreme weather events shamil hote hain, jo ki human activities ke karan ho rahe hain aur jinke karan earth ka climate badal raha hai.",5.0
29,"Sir, climate change ke bare mein batayein, yeh kya hota hai?",hierarchical_context,"Arre, climate change ek bahut hi bada aur mahatvapurn vishay hai. Climate change ka matlab hai ki prithvi ki thandak aur barf banane ki prakriya mein badlaav aa raha hai. Yah aapko lagta hai ki yeh koi naya shabd hai, lekin yeh aapke aas-paas ki har din ki jeevan mein dikhai deta hai.

Climate change ki khaan se shuru karte hain. Prithvi ki thandak mein badlaav hua hai, jisse barf glaciers aur polar areas mein tabdeel aa raha hai. Yah thandak ka badlaav humare kabjio karan hone wala hai, jaise k",3.267,749,"Climate change ek prakar ki process hai jo ki earth ke climate ko badal rahi hai. Ye process mein global warming, sea level rise, aur extreme weather events shamil hote hain, jo ki human activities ke karan ho rahe hain aur jinke karan earth ka climate badal raha hai.",8.5
29,"Sir, climate change ke bare mein batayein, yeh kya hota hai?",rag_style,"Arre bhai, climate change kya hai? Yeh ek bahut hi bada aur ghatiya prakriya hai jiske kaaran prithvi ki temperature badh rahi hai aur iske sabse bade prabhaav hain jalvayu parivartan ke karan prakritik aapda, jaise ki tufaan, bhukamp, aur samudri seva hota hai. Yeh sabhi prakriyaayen jalvayu parivartan ke kaaran hoti hain.",7.516,206,"Climate change ek prakar ki process hai jo ki earth ke climate ko badal rahi hai. Ye process mein global warming, sea level rise, aur extreme weather events shamil hote hain, jo ki human activities ke karan ho rahe hain aur jinke karan earth ka climate badal raha hai.",8.5
29,"Sir, climate change ke bare mein batayein, yeh kya hota hai?",tree_of_thought,"**Pehla Soch:** Climate change ek prakritik prakriya hai jo pradushan, urja kee avashyaktaa aur anya karanon se hote hain.

**Dusra Soch:** Climate change ek prakritik sthiti hai jismein duniya ki temperature badh rahi hai, jo aarogy, jeevan aur anya kshetron par prabhav pad rahi hai.

**Teesra Soch:** Climate change ek aitihasik prakriya hai jo pradushan, urja kee avashyaktaa, aur anya karanon se hote hain, jo duniya ki aarthik, aarogyik aur rajnitik sthiti par prabhav pad rahi hai.

**Sarvashr",1.813,442,"Climate change ek prakar ki process hai jo ki earth ke climate ko badal rahi hai. Ye process mein global warming, sea level rise, aur extreme weather events shamil hote hain, jo ki human activities ke karan ho rahe hain aur jinke karan earth ka climate badal raha hai.",8.5
29,"Sir, climate change ke bare mein batayein, yeh kya hota hai?",agentic_context,"Arey, climate change ke bare mein batate hain, to yeh ek bahut majboot aur gambhir samasya hai. Climate change ka matlab hai ki dharti ki temperature badh rahi hai, jisse prakriti mein bahut bada parivartan a raha hai.

Yeh climate change ka sabse bada kaaran hain garmi ki chadhni, jo humare paas gas aur carbon dioxide ki mattram mein badhti hai. Isse prakriti mein bahut bada parivartan a raha hai, jaise ki glaishers badhne lage hain, baarishon mein badlav a raha hai, aur kai jeev-jantuon ki aaw",5.127,514,"Climate change ek prakar ki process hai jo ki earth ke climate ko badal rahi hai. Ye process mein global warming, sea level rise, aur extreme weather events shamil hote hain, jo ki human activities ke karan ho rahe hain aur jinke karan earth ka climate badal raha hai.",8.5
30,"Ma'am, cell cycle ke bare mein batayein, yeh kya hota hai?",zero_shot,"Beta, cell cycle ek bahut hi zaroori process hai jo hamare sharir mein cellon ko badhne aur bahar nikalne ke liye jaroori hai. Yeh ek chakravarti process hai jo do charanon mein hota hai: mitosis aur meiosis.

Mitosis cell ko do baalon mein divide karta hai, jismein ek baal pita cell ka original version hai aur doosra baal doosri cell ka new version hai. Is proces mein DNA ka replication hota hai aur mitosis ke andar cell ko do baalon mein divide karta hai.

Meiosis, jabki, cell ko do baalon mei",3.827,421,"Cell cycle ek process hai jismein cell grow, replicate, aur divide hota hai. Ismein interphase, mitosis, aur cytokinesis stages hote hain, jismein cell apne DNA ko replicate karta hai aur do identical daughter cells banata hai.",8.5
30,"Ma'am, cell cycle ke bare mein batayein, yeh kya hota hai?",few_shot,"Beti, cell cycle kya hai? Yeh ek processes hai jismein cell apne jivan ke dauran jaati hai. Ismein dono phase hote hain - interphase aur mitotic phase.

Interphase ke dauran cell growth karta hai, DNA ka replication hota hai, aur cell ko ready karta hai wahan se jaana jahan mitotic phase me. Ismein G1, S, aur G2 phase hote hain. G1 phase me cell growth hota hai, S phase me DNA ka replication hota hai, aur G2 phase me cell ko ready karta hai mitotic phase ke liye.

Mitotic phase me cell ko do baa",4.679,364,"Cell cycle ek process hai jismein cell grow, replicate, aur divide hota hai. Ismein interphase, mitosis, aur cytokinesis stages hote hain, jismein cell apne DNA ko replicate karta hai aur do identical daughter cells banata hai.",8.5
30,"Ma'am, cell cycle ke bare mein batayein, yeh kya hota hai?",chain_of_thought,"Arre, cell cycle ke bare mein batane ki zaroorat hai. Toh yeh hai:

Step 1: Cell cycle ek process hai jo ek cell ke jeevan cycle mein hota hai. Ismein cell ki growth, division aur renewal hoti hai.

Step 2: Cell cycle ko do hissaon mein divide kiya jaata hai: interphase aur mitosis.

Step 3: Interphase kuch up-prakriyaon se bhar jata hai:

- Gap 1 (G1) phase: Is phase mein cell growth hota hai aur DNA replication hota hai.
- Synthesis (S) phase: Is phase mein DNA replication hota hai aur cell ki",2.718,393,"Cell cycle ek process hai jismein cell grow, replicate, aur divide hota hai. Ismein interphase, mitosis, aur cytokinesis stages hote hain, jismein cell apne DNA ko replicate karta hai aur do identical daughter cells banata hai.",8.5
30,"Ma'am, cell cycle ke bare mein batayein, yeh kya hota hai?",structured_context,"{""answer"": ""Cell cycle ek prakriya hai jiska matlab hai koi bhi jeev keel ka vikas aur vikas ke dauran gaints ke vibhinn sthitiyon se guzarne ka process."", ""explanation"": ""Yeh prakriya do prakaar ki hoti hai: mitotic cycle aur intermitotic phase. Mitotic cycle mein cell ka vikas, prasarbhaan aur visheshtaaon mein parivartan hota hai. Intermitotic phase mein cell ko taati hai aur anya gaints ke saath milne se pehle taiyaar hota hai. Yah prakriya unhi jeev keelon ke liye mahatvapoorn hai jinhein v",4.51,262,"Cell cycle ek process hai jismein cell grow, replicate, aur divide hota hai. Ismein interphase, mitosis, aur cytokinesis stages hote hain, jismein cell apne DNA ko replicate karta hai aur do identical daughter cells banata hai.",6.0
30,"Ma'am, cell cycle ke bare mein batayein, yeh kya hota hai?",hierarchical_context,"Beta, cell cycle ek bahut hi mahatvapurn prakriya hai jo kisi bhi jeeviko ka jeevan surakshit rakhti hai. Iska matlab yeh hai ki cell cycle ke madhyam se cell apne jeevan ke aakhri avdhi tak badhti hai aur phir uske baad usse maut mil jaati hai.

Cell cycle mein char mahatvapurn avdhiyan hote hain:

1. **G1 (Gap 1)**: Is avdhi mein cell apne jeevan ke liye svaasth hoti hai aur vibhinn karyon ko poora karta hai, jaise ki koshikaaon ka nirmaan aur anya avashyak karya.
2. **S (Synthesis)**: Is avdh",2.954,515,"Cell cycle ek process hai jismein cell grow, replicate, aur divide hota hai. Ismein interphase, mitosis, aur cytokinesis stages hote hain, jismein cell apne DNA ko replicate karta hai aur do identical daughter cells banata hai.",8.5
30,"Ma'am, cell cycle ke bare mein batayein, yeh kya hota hai?",rag_style,"Beta, cell cycle ek prakriya hai jisme kisi cell ko apni jivan ki pehli se last takki tak pahunchana hota hai. Yeh prakriya do hisson mein banayi ja sakti hai - mitotic cell cycle aur meiotic cell cycle.

Mitotic cell cycle mein, cell ki saamanya koshikaayein banati hai, jo ki ek satah se dube jati hai aur ek anya satah se utpann hoti hai. Yeh prakriya ek ghatak ke roop mein hoti hai, jisme cell ki koshikaayein badlaati hain aur naye koshikaayein utpann hoti hain.

Meiotic cell cycle mein, cell ",4.745,388,"Cell cycle ek process hai jismein cell grow, replicate, aur divide hota hai. Ismein interphase, mitosis, aur cytokinesis stages hote hain, jismein cell apne DNA ko replicate karta hai aur do identical daughter cells banata hai.",8.5
30,"Ma'am, cell cycle ke bare mein batayein, yeh kya hota hai?",tree_of_thought,"Meri soch mein aane wale kaaran:

1. **Cell cycle ke karyakram**: Main soch raha hoon ki cell cycle ek karyakram hai jo cells ko reproduce karne ke liye zaroori hai. Yeh cycle DNA replication, chromosome segregation aur cell division ke dauran hota hai.

2. **Cell cycle ke charan**: Main soch raha hoon ki cell cycle mein kai charan hote hain, jaise ki G1 phase, S phase, G2 phase aur M phase. Har charan mein cells ko alag-alag karyon ko poora karna hota hai.

3. **Cell cycle ke nirdeshak**: Main ",2.674,395,"Cell cycle ek process hai jismein cell grow, replicate, aur divide hota hai. Ismein interphase, mitosis, aur cytokinesis stages hote hain, jismein cell apne DNA ko replicate karta hai aur do identical daughter cells banata hai.",8.5
30,"Ma'am, cell cycle ke bare mein batayein, yeh kya hota hai?",agentic_context,ERROR,0.0,0,"Cell cycle ek process hai jismein cell grow, replicate, aur divide hota hai. Ismein interphase, mitosis, aur cytokinesis stages hote hain, jismein cell apne DNA ko replicate karta hai aur do identical daughter cells banata hai.",8.5
31,Why did Satyajit board the train?,zero_shot,ERROR,0.0,0,He boarded the train to escape from his current situation and the wrenching within him.,8.5
31,Why did Satyajit board the train?,few_shot,Bhaiya Satyajit train board kiya kiya kya? → Satyajit train board kiya ki woh apne dost ko milne jaa raha tha.,3.223,124,He boarded the train to escape from his current situation and the wrenching within him.,2.0
31,Why did Satyajit board the train?,chain_of_thought,"Arre, let's break it down step by step:

1. Toh, Satyajit kya karta hai? (What does Satyajit do?)
2. Koi information nahi di gayi hai, toh hum assumption lagaa sakte hain (No information is given, so we can make an assumption)
3. Aapko lagta hai ki Satyajit ek aam jeevan ke log hai, toh hum soch sakte hain ki woh kuch aise kaam karta hai jo train se jaane ke liye zaroori hota hai (You think Satyajit is an ordinary person, so we can think that he does something that requires traveling by train)
4",0.696,360,He boarded the train to escape from his current situation and the wrenching within him.,8.5
31,Why did Satyajit board the train?,structured_context,"{""answer"": ""Satyajit boardi train kyun ki woh apni behen ko Mumbai le ja raha tha"", ""explanation"": ""Woh apni behen ko Mumbai le ja raha tha aur train wahan se gaati thi, isliye vah train board kiya""}",4.286,132,He boarded the train to escape from his current situation and the wrenching within him.,2.5
31,Why did Satyajit board the train?,hierarchical_context,"Bachchon, aaj hum ek bahut hi achhi kahani sunenge, jiska naam hai 'Piku' ya 'Piku or Mithas'. Lekin hum aaj ek character ke baare mein baat karenge, Satyajit.

Satyajit ek bahut hi bade shaukeen train safar mein aadmi the. Unhe train chalti dikhne se bahut khushi hoti thi. Ek din, Satyajit ne ek train board kiya, lekin humein nahin pata ki ve kyun board kiye.

Ab, bachchon, hum ise jante hain. Satyajit ne train board ki thi kyunki unhe train chalti dekhne ka bahut shaukeen tha. Ve bahut hi bade",1.981,428,He boarded the train to escape from his current situation and the wrenching within him.,8.5
31,Why did Satyajit board the train?,rag_style,"Satyajit board kiya train ke liye kyon?  - Kuch nahi pata, yeh sawal aapne hi pehle hi pucha tha.",3.302,114,He boarded the train to escape from his current situation and the wrenching within him.,0.0
31,Why did Satyajit board the train?,tree_of_thought,"Main 3 tarah soch raha hoon:

1. Satyajit train par chadaa ke liye ek naye safar ka anand le raha hai, ya phir usske liye ek mahatvapoorn destination hai jo usko zindagi ke liye mahatvapoorn hai. 

2. Shaitaan (2006) film ki baat karein, wahaan Satyajit ek aatm-hatya kare wala hamaari dikhayi dete hain. Uske andar ek aisa manovigyaanik vishleshan hota hai jo use train par chadaane ki ichchha karta hai.

3. Ek anya theory yeh hai ki Satyajit train par chadaa usske liye ek aatm-samarpit karyakram ",1.822,342,He boarded the train to escape from his current situation and the wrenching within him.,8.5
31,Why did Satyajit board the train?,agentic_context,"Arre, yeh question thodi confusing hai! Lekin mujhe lagta hai ki Satyajit kaun hai? 

Step 1: Pehle to humein Satyajit kaun hai, yeh samajhna hai. 

Step 2: Ab, mujhe kuchh knowledge aati hai. Kya Satyajit ko koi film hai? Nahi, nahi, Satyajit ka koi film nahi hai. Satyajit ek character hai, lekin yeh kis film ka? Ah, maine to yeh pata nahi lagaya. Kya Satyajit ek novel ya story mein hai? Nahi, nahi, mujhe yeh bhi pata nahi.

Step 3: Ab, maine kuchh socha. Kya Satyajit ek story mein hai jahaan w",3.942,494,He boarded the train to escape from his current situation and the wrenching within him.,8.5
32,"Ma'am, kya hum chemistry mein acid aur base ke bare mein padhenge?",zero_shot,ERROR,0.0,0,"Haan, hum chemistry mein acid aur base ke bare mein padhenge. Acid aur base ke gunon aur unke pratikriyaon ko samajhna humare liye bahut zaroori hai.",8.5
32,"Ma'am, kya hum chemistry mein acid aur base ke bare mein padhenge?",few_shot,ERROR,0.0,0,"Haan, hum chemistry mein acid aur base ke bare mein padhenge. Acid aur base ke gunon aur unke pratikriyaon ko samajhna humare liye bahut zaroori hai.",8.5
32,"Ma'am, kya hum chemistry mein acid aur base ke bare mein padhenge?",chain_of_thought,"Arre, sab kuch dekhein:

Sabse phele, hum acid ka definition dekhenge. Acid kya hota hai? Acid ek aisa hawaatavik ya jeevika sthav hai jo apne saamagriyon ko dene ke liye apne aas-paas ke vaayumand mein hydrogen ion (H+) ka upyog karta hai.

Ab, hum base ka definition dekhenge. Base ek aisa hawaatavik ya jeevika sthav hai jo apne saamagriyon ko dene ke liye apne aas-paas ke vaayumand mein hydroxide ion (OH-) ka upyog karta hai.

Ab, hum acid aur base ke beech ka sawal dekhenge. To, yeh pata chal",4.102,557,"Haan, hum chemistry mein acid aur base ke bare mein padhenge. Acid aur base ke gunon aur unke pratikriyaon ko samajhna humare liye bahut zaroori hai.",8.5
32,"Ma'am, kya hum chemistry mein acid aur base ke bare mein padhenge?",structured_context,"{""answer"": ""Haan, beta, hum chemistry mein acid aur base ke bare mein bahut kuchh padhenge. Acid aur base ke beech ki sambandh, unke gatih, unke utpann hona, unke upyog, aur unke prabhav par padhenge."", ""explanation"": ""Hum apne book mein padhenge ki acid aur base kya hain, unke gatih ke bare mein, aur unke upyog ke bare mein. Hum padhenge ki kai prakaar ke acid aur base hote hain, jaise ki dilute acid, concentrated acid, weak acid, strong acid, weak base, aur strong base. Hum apne pratyek acid a",5.66,342,"Haan, hum chemistry mein acid aur base ke bare mein padhenge. Acid aur base ke gunon aur unke pratikriyaon ko samajhna humare liye bahut zaroori hai.",8.5
32,"Ma'am, kya hum chemistry mein acid aur base ke bare mein padhenge?",hierarchical_context,ERROR,0.0,0,"Haan, hum chemistry mein acid aur base ke bare mein padhenge. Acid aur base ke gunon aur unke pratikriyaon ko samajhna humare liye bahut zaroori hai.",8.5
32,"Ma'am, kya hum chemistry mein acid aur base ke bare mein padhenge?",rag_style,ERROR,0.0,0,"Haan, hum chemistry mein acid aur base ke bare mein padhenge. Acid aur base ke gunon aur unke pratikriyaon ko samajhna humare liye bahut zaroori hai.",8.5
32,"Ma'am, kya hum chemistry mein acid aur base ke bare mein padhenge?",tree_of_thought,ERROR,0.0,0,"Haan, hum chemistry mein acid aur base ke bare mein padhenge. Acid aur base ke gunon aur unke pratikriyaon ko samajhna humare liye bahut zaroori hai.",8.5
32,"Ma'am, kya hum chemistry mein acid aur base ke bare mein padhenge?",agentic_context,ERROR,0.0,0,"Haan, hum chemistry mein acid aur base ke bare mein padhenge. Acid aur base ke gunon aur unke pratikriyaon ko samajhna humare liye bahut zaroori hai.",8.5
33,"Steinbeck ke The Pearl mein di gayi excerpt mein, kya main analogy use kiya gaya hai jo ek town ko describe karta hai, aur writer kaunsa tone apnata hai? Ek town ko animal ki tarah dikhaaya gaya hai. Isme nervous system, head, shoulders aur feet hai... Tone thoda light humour aur sarcastic hai.",zero_shot,ERROR,0.0,0,Writer ne town ko animal ki tarah dikhaane ki main analogy use ki hai. Adopted tone thoda light humour aur sarcastic hai.,8.5
33,"Steinbeck ke The Pearl mein di gayi excerpt mein, kya main analogy use kiya gaya hai jo ek town ko describe karta hai, aur writer kaunsa tone apnata hai? Ek town ko animal ki tarah dikhaaya gaya hai. Isme nervous system, head, shoulders aur feet hai... Tone thoda light humour aur sarcastic hai.",few_shot,ERROR,0.0,0,Writer ne town ko animal ki tarah dikhaane ki main analogy use ki hai. Adopted tone thoda light humour aur sarcastic hai.,8.5
33,"Steinbeck ke The Pearl mein di gayi excerpt mein, kya main analogy use kiya gaya hai jo ek town ko describe karta hai, aur writer kaunsa tone apnata hai? Ek town ko animal ki tarah dikhaaya gaya hai. Isme nervous system, head, shoulders aur feet hai... Tone thoda light humour aur sarcastic hai.",chain_of_thought,ERROR,0.0,0,Writer ne town ko animal ki tarah dikhaane ki main analogy use ki hai. Adopted tone thoda light humour aur sarcastic hai.,8.5
33,"Steinbeck ke The Pearl mein di gayi excerpt mein, kya main analogy use kiya gaya hai jo ek town ko describe karta hai, aur writer kaunsa tone apnata hai? Ek town ko animal ki tarah dikhaaya gaya hai. Isme nervous system, head, shoulders aur feet hai... Tone thoda light humour aur sarcastic hai.",structured_context,"{""answer"": ""The Pearl mein, Steinbeck ne ek town ko ek jaguar ki tarah describe kiya hai, jisme nervous system, head, shoulders, feet aur tail hai, jo is baat ko dikhata hai ki town ek jeev hai jo apne logon ke liye kuch karta hai. Writer ka tone light humour aur sarcastic hai, jisse padne wale ko town ki vividhata aur jeevan ke saath uski sanbaadhit hain."", ""explanation"": ""The Pearl mein, Steinbeck ne ek town ko ek jaguar ki tarah describe kiya hai. Isme, town ke nervous system ko 'nerves' ke r",8.796,472,Writer ne town ko animal ki tarah dikhaane ki main analogy use ki hai. Adopted tone thoda light humour aur sarcastic hai.,8.5
33,"Steinbeck ke The Pearl mein di gayi excerpt mein, kya main analogy use kiya gaya hai jo ek town ko describe karta hai, aur writer kaunsa tone apnata hai? Ek town ko animal ki tarah dikhaaya gaya hai. Isme nervous system, head, shoulders aur feet hai... Tone thoda light humour aur sarcastic hai.",hierarchical_context,"Arre bhai, accha question hai! Steinbeck ke The Pearl mein ek dialogue hai jo ek town ko describe karta hai. Yeh dialogue yeh likhta hai:

""A town like a beast; sometimes it must be struck on the head and beaten over the back before it will move.""

Isme, Steinbeck ek town ko ek animal ki tarah dikhaata hai. Yeh analogy yeh dikhata hai ki town ek jeev hai, jo apne aap ko badal sakta hai. Yeh dialogue thoda light humour aur sarcastic hai, kyunki Steinbeck town ko ek jeev ke roop mein dikhakar yeh ",5.098,658,Writer ne town ko animal ki tarah dikhaane ki main analogy use ki hai. Adopted tone thoda light humour aur sarcastic hai.,8.5
33,"Steinbeck ke The Pearl mein di gayi excerpt mein, kya main analogy use kiya gaya hai jo ek town ko describe karta hai, aur writer kaunsa tone apnata hai? Ek town ko animal ki tarah dikhaaya gaya hai. Isme nervous system, head, shoulders aur feet hai... Tone thoda light humour aur sarcastic hai.",rag_style,ERROR,0.0,0,Writer ne town ko animal ki tarah dikhaane ki main analogy use ki hai. Adopted tone thoda light humour aur sarcastic hai.,8.5
33,"Steinbeck ke The Pearl mein di gayi excerpt mein, kya main analogy use kiya gaya hai jo ek town ko describe karta hai, aur writer kaunsa tone apnata hai? Ek town ko animal ki tarah dikhaaya gaya hai. Isme nervous system, head, shoulders aur feet hai... Tone thoda light humour aur sarcastic hai.",tree_of_thought,"Mujhe kai cheezein aayi hain:

1. **Town ko animal ki tarah dikhana**: Steinbeck ne ek behtareen analogy use kiya hai. Town ko ek animal ki tarah dikhane se, writer ne uski aatma aur vyavhaar ko samajhne ki koshish ki hai. Nervous system, head, shoulders, aur feet ke zariye, writer ne town ki different parts ko describe kiya hai, jaise ki:
 * Nervous system - Town ke nervous system ko 'a nervous system of wires' ke roop mein dekha ja sakta hai, jismein har cheez jodee hue hain.
 * Head - Town ke",1.008,593,Writer ne town ko animal ki tarah dikhaane ki main analogy use ki hai. Adopted tone thoda light humour aur sarcastic hai.,8.5
33,"Steinbeck ke The Pearl mein di gayi excerpt mein, kya main analogy use kiya gaya hai jo ek town ko describe karta hai, aur writer kaunsa tone apnata hai? Ek town ko animal ki tarah dikhaaya gaya hai. Isme nervous system, head, shoulders aur feet hai... Tone thoda light humour aur sarcastic hai.",agentic_context,"Arre, thoda confuse hoon, lekin maine socha hai, kya main Steinbeck ke The Pearl mein ek vishesh excerpt ke baare mein sochta hoon. Aur wahi hai, wahan ek town ko ek animal ki tarah describe kiya gaya hai. 

Kya maine yad kiya hai, Steinbeck ne ek town ko ek animal ki tarah describe kiya hai, jisme nervous system, head, shoulders aur feet hain. Yeh analogy thoda vishayak hai, lekin isse pata chalta hai ki Steinbeck ne town ki vividhata aur rooprekha ko darshaya hai.

Ab tone ke baare mein socha ",6.733,429,Writer ne town ko animal ki tarah dikhaane ki main analogy use ki hai. Adopted tone thoda light humour aur sarcastic hai.,8.5
